Review_Date,Ticker,Name,Tag,Rec_Date,Rec_Price,Cur_Price,Days_Held,PnL_Pct,Maturity_PnL,Hold_Period,Stop_Loss,Rec_Count,Status,Score
2026-06-03,AMZE,AMAZE HOLDINGS (ASE),Observation,2026-06-03,0.16,0.16,0,0.0,不建议参与,若执意进场，亏损超$0.02立即止损 🚨 诱多对照组（严禁接盘） 倒数1. MicroVision (MVIS): ❌,2
2026-06-03,AMZN,AMAZON.COM,Core_Dragon,2026-05-27,265.29,256.52,7,-3.31,坚决空仓,跌破 255.00 美元（约-4%）,2
2026-06-03,AVGO,BROADCOM,Observation,2026-06-02,459.97,481.57,1,4.7,5-12天,-5%,2
2026-06-03,BYND,BEYOND MEAT,Observation,2026-06-02,0.78,0.76,1,-2.56,观望,N/A,2
2026-06-03,CIFR,CIPHER MINING,Observation,2026-06-03,26.29,26.29,0,0.0,5-15天,$34.80,2
2026-06-03,DNN,DNN,Observation,2026-06-02,3.43,3.67,1,7.0,观望,N/A,2
2026-06-03,EEM,EEM,Observation,2026-05-28,68.39,70.8,6,3.52,观望,N/A,3
2026-06-03,FXI,FXI,Core_Dragon,2026-06-03,36.36,36.36,0,0.0,5-15天,$34.80,2
2026-06-03,GOVT,GOVT,Observation,2026-06-03,22.7,22.7,0,0.0,仅作现金替代配置,$22.30,2
2026-06-03,GRAB,GRAB,Core_Dragon,2026-06-03,3.6,3.6,0,0.0,5-15天,$34.80,2
2026-06-03,IREN,IREN,Observation,2026-06-03,66.6,66.6,0,0.0,5-15天,$34.80,2
2026-06-03,JBLU,JBLU,Observation,2026-05-28,5.4,4.93,6,-8.7,观望,跌破5.0美元 8. Ondas Holdings (ONDS) - 评分:72.7分:,1
2026-06-03,LYFT,LYFT,Observation,2026-06-02,14.86,14.11,1,-5.05,观望,N/A,2
2026-06-03,MVIS,MVIS,Trap_Warning,2026-06-03,0.41,0.41,0,0.0,坚决空仓,N/A,2
2026-06-03,NVDA,NVDA,Core_Dragon,2026-06-03,222.82,222.82,0,0.0,5-15天,$34.80,2
2026-06-03,OPEN,OPEN,Observation,2026-05-27,4.48,5.41,7,20.76,观望,$4.50,3
2026-06-03,PTON,PTON,Observation,2026-05-27,5.77,6.34,7,9.88,观望,跌破 5.20 美元 8. OPENDOOR (OPEN) - 评分:76.8分:,1
2026-06-03,RIVN,RIVN,Observation,2026-06-03,17.29,17.29,0,0.0,5-15天,$34.80,2
2026-06-03,SRXH,SRXH,Observation,2026-06-02,0.12,0.13,1,8.33,观望,$0.11,4
2026-06-03,TLT,TLT,Core_Dragon,2026-06-02,85.47,85.65,1,0.21,5-12天,-5%,2
2026-06-03,TSDD,TSDD,Core_Dragon,2026-06-02,7.68,7.39,1,-3.78,5-12天,-5%,2
2026-06-03,TSLA,TSLA,Observation,2026-05-27,433.59,423.74,7,-2.27,3-5天短打,跌破420美元 6. 彭博原油两倍做空ETF (SCO) - 评分:78.2分:,2
2026-06-03,UUUU,UUUU,Observation,2026-06-02,17.62,19.54,1,10.9,观望,N/A,2
2026-06-03,WBD,WBD,Core_Dragon,2026-06-02,27.25,27.18,1,-0.26,5-12天,-5%,2
2026-06-03,WMT,WMT,Trap_Warning,2026-05-27,118.57,113.06,7,-4.65,10-15天,跌破 255.00 美元（约-4%）,1
2026-06-05,AMZE,AMAZE HOLDINGS (ASE),Observation,2026-06-03,0.16,0.15,2,-6.25,不建议参与,若执意进场，亏损超$0.02立即止损 🚨 诱多对照组（严禁接盘） 倒数1. MicroVision (MVIS): ❌,2
2026-06-05,ANY,SPHERE 3D,Trap_Warning,2026-06-04,5.65,4.34,1,-23.19,坚决空仓,N/A,2
2026-06-05,AUUD,AUDDIA,Core_Dragon,2026-06-05,1.48,1.48,0,0.0,3-7天,$0.68,1
2026-06-05,AVGO,BROADCOM,Observation,2026-06-02,459.97,418.91,3,-8.93,5-12天,-5%,2
2026-06-05,BBAI,BIGBEAR AI HOLDINGS,Core_Dragon,2026-05-27,4.18,4.77,9,14.11,10-15天,跌破 255.00 美元（约-4%）,1
2026-06-05,BTG,B2GOLD (ASE),Observation,2026-06-05,4.58,4.58,0,0.0,5-10天,$4.20,1
2026-06-05,BYND,BEYOND MEAT,Core_Dragon,2026-06-02,0.78,0.79,3,1.28,3-7天,$0.68,3
2026-06-05,CIFR,CIPHER MINING,Observation,2026-06-03,26.29,25.55,2,-2.81,5-15天,$34.80,2
2026-06-05,DVLT,DVLT,Observation,2026-05-28,0.47,0.47,8,0.0,坚决空仓,绝对规避 🚨 诱多对照组（严禁接盘） 倒数1. QTTB (QTTB): ❌,1
2026-06-05,GOVT,GOVT,Observation,2026-06-03,22.7,22.69,2,-0.04,仅作现金替代配置,$22.30,2
2026-06-05,GRAB,GRAB,Core_Dragon,2026-06-03,3.6,3.46,2,-3.89,5-15天,$34.80,2
2026-06-05,INDP,INDP,Trap_Warning,2026-06-05,4.75,4.75,0,0.0,坚决空仓,N/A,1
2026-06-05,IREN,IREN,Observation,2026-06-03,66.6,61.86,2,-7.12,5-15天,$34.80,2
2026-06-05,KWEB,KWEB,Observation,2026-06-04,27.22,27.13,1,-0.33,10-20天,N/A,2
2026-06-05,LYFT,LYFT,Observation,2026-06-02,14.86,14.12,3,-4.98,观望,N/A,2
2026-06-05,MARA,MARA,Observation,2026-05-28,14.33,13.88,8,-3.14,1-3天动量交易,跌破13.5美元 10. DVLT (DVLT) - 评分:72.0分:,1
2026-06-05,META,META,Observation,2026-06-04,622.98,627.57,1,0.74,3-7天,$0.68,3
2026-06-05,ONDS,ONDS,Observation,2026-05-27,9.77,11.97,9,22.52,观望,跌破9.5美元 9. Marathon Digital (MARA) - 评分:72.7分:,2
2026-06-05,OPEN,OPEN,Observation,2026-05-27,4.48,4.95,9,10.49,观望,$4.50,3
2026-06-05,OTLK,OTLK,Trap_Warning,2026-06-02,0.84,0.79,3,-5.95,坚决空仓,N/A,2
2026-06-05,OWL,OWL,Observation,2026-06-05,10.19,10.19,0,0.0,5-10天,$9.60,1
2026-06-05,PATH,PATH,Observation,2026-05-27,11.09,11.67,9,5.23,5-7天,跌破 10.20 美元 7. 派乐腾 (PTON) - 评分:77.4分:,1
2026-06-05,PTON,PTON,Observation,2026-05-27,5.77,6.17,9,6.93,观望,跌破 5.20 美元 8. OPENDOOR (OPEN) - 评分:76.8分:,1
2026-06-05,QTTB,QTTB,Trap_Warning,2026-05-28,12.85,14.0,8,8.95,坚决空仓,N/A,1
2026-06-05,RIVN,RIVN,Observation,2026-06-03,17.29,18.12,2,4.8,5-15天,$34.80,2
2026-06-05,SCHD,SCHD,Core_Dragon,2026-06-05,32.59,32.59,0,0.0,10-20天,$31.50,1
2026-06-05,SCO,SCO,Observation,2026-05-27,6.65,25.69,9,286.32,日内/隔夜,跌破6.5美元 7. 捷蓝航空 (JBLU) - 评分:74.3分:,2
2026-06-05,SNAP,SNAP,Observation,2026-06-05,6.07,6.07,0,0.0,观望,N/A,1
2026-06-05,SRXH,SRXH,Observation,2026-06-02,0.12,0.13,3,8.33,观望,$4.20,5
2026-06-05,TSLA,TSLA,Observation,2026-05-27,433.59,418.45,9,-3.49,3-5天短打,跌破420美元 6. 彭博原油两倍做空ETF (SCO) - 评分:78.2分:,2
2026-06-05,TZA,TZA,Observation,2026-06-04,4.43,4.25,1,-4.06,仅日内/隔夜对冲,跌破 $4.25 即离场] 10. 越洋钻探 (RIG) - 评分:78.5分:,2
2026-06-05,UBER,UBER,Observation,2026-06-05,72.21,72.21,0,0.0,3-7天,$0.68,1
2026-06-05,VIVK,VIVK,Trap_Warning,2026-06-05,0.85,0.85,0,0.0,坚决空仓,N/A,1
2026-06-08,AIM,AIM IMMUNOTECH,Trap_Warning,2026-05-28,0.4,0.52,11,30.0,坚决空仓,不建议参与 5. 特斯拉 (TSLA) - 评分:78.9分:,3
2026-06-08,AMZN,AMAZON.COM,Core_Dragon,2026-05-27,265.29,246.03,12,-7.26,坚决空仓,跌破 255.00 美元（约-4%）,2
2026-06-08,ANY,SPHERE 3D,Trap_Warning,2026-06-04,5.65,4.04,4,-28.5,坚决空仓,N/A,2
2026-06-08,AVGO,BROADCOM,Observation,2026-06-02,459.97,385.73,6,-16.14,5-12天,-5%,2
2026-06-08,BAC,BANK OF AMERICA,Observation,2026-06-04,52.4,53.83,4,2.73,10-20天,N/A,2
2026-06-08,BCDA,BIOCARDIA,Observation,2026-06-08,1.03,1.03,0,0.0,观望,N/A,1
2026-06-08,BTG,B2GOLD (ASE),Observation,2026-06-05,4.58,4.18,3,-8.73,5-10天,$4.20,1
2026-06-08,CPSH,CPS TECHNOLOGIES,Trap_Warning,2026-05-27,11.12,6.72,12,-39.57,坚决空仓,N/A,1
2026-06-08,DNN,DNN,Observation,2026-06-02,3.43,3.03,6,-11.66,观望,N/A,2
2026-06-08,EEM,EEM,Observation,2026-05-28,68.39,64.59,11,-5.56,观望,N/A,3
2026-06-08,F,F,Observation,2026-06-08,14.9,14.9,0,0.0,3-7天,N/A,1
2026-06-08,FXI,FXI,Observation,2026-06-03,36.36,34.75,5,-4.43,10-20天,$34.80,4
2026-06-08,GGB,GGB,Core_Dragon,2026-06-04,4.75,4.59,4,-3.37,10-20天,N/A,2
2026-06-08,GOVT,GOVT,Observation,2026-06-03,22.7,22.61,5,-0.4,仅作现金替代配置,$22.30,2
2026-06-08,HL,HL,Trap_Warning,2026-06-08,14.78,14.78,0,0.0,坚决空仓,N/A,1
2026-06-08,INTC,INTC,Observation,2026-06-04,112.71,99.17,4,-12.01,10-20天,N/A,2
2026-06-08,JBLU,JBLU,Observation,2026-05-28,5.4,4.85,11,-10.19,观望,跌破5.0美元 8. Ondas Holdings (ONDS) - 评分:72.7分:,1
2026-06-08,KWEB,KWEB,Observation,2026-06-04,27.22,26.38,4,-3.09,10-20天,N/A,2
2026-06-08,MARA,MARA,Observation,2026-05-28,14.33,12.32,11,-14.03,1-3天动量交易,跌破13.5美元 10. DVLT (DVLT) - 评分:72.0分:,1
2026-06-08,META,META,Observation,2026-06-04,622.98,593.0,4,-4.81,3-7天,$0.68,3
2026-06-08,MRVL,MRVL,Observation,2026-06-08,263.47,263.47,0,0.0,3-7天,N/A,1
2026-06-08,MU,MU,Observation,2026-06-08,864.01,864.01,0,0.0,观望,N/A,1
2026-06-08,MVIS,MVIS,Trap_Warning,2026-06-03,0.41,0.39,5,-4.88,坚决空仓,N/A,2
2026-06-08,NCPL,NCPL,Trap_Warning,2026-05-28,1.57,0.93,11,-40.76,坚决空仓,N/A,1
2026-06-08,NVDA,NVDA,Core_Dragon,2026-06-03,222.82,205.1,5,-7.95,5-15天,$34.80,2
2026-06-08,OPTT,OPTT,Trap_Warning,2026-06-08,0.29,0.29,0,0.0,坚决空仓,N/A,1
2026-06-08,OTLK,OTLK,Trap_Warning,2026-06-02,0.84,0.78,6,-7.14,坚决空仓,N/A,2
2026-06-08,PCG,PCG,Observation,2026-06-04,16.85,17.11,4,1.54,10-20天,N/A,2
2026-06-08,PLUG,PLUG,Observation,2026-05-27,3.84,3.22,12,-16.15,10-15天,跌破 255.00 美元（约-4%）,1
2026-06-08,RIG,RIG,Observation,2026-06-04,6.18,5.95,4,-3.72,10-20天,N/A,2
2026-06-08,SCHD,SCHD,Core_Dragon,2026-06-05,32.59,32.3,3,-0.89,10-20天,$31.50,1
2026-06-08,SCO,SCO,Observation,2026-05-27,6.65,26.48,12,298.2,日内/隔夜,跌破6.5美元 7. 捷蓝航空 (JBLU) - 评分:74.3分:,2
2026-06-08,SMCI,SMCI,Observation,2026-06-08,41.64,41.64,0,0.0,3-7天,N/A,1
2026-06-08,SPDN,SPDN,Core_Dragon,2026-06-08,8.84,8.84,0,0.0,3-7天,N/A,1
2026-06-08,SQQQ,SQQQ,Observation,2026-06-08,43.19,43.19,0,0.0,3-7天,N/A,1
2026-06-08,SRXH,SRXH,Observation,2026-06-02,0.12,0.12,6,0.0,坚决观望,绝对不参与，流动性陷阱 9. 超微电脑 (SMCI) - 评分:50.0分:,6
2026-06-08,TLT,TLT,Core_Dragon,2026-06-02,85.47,85.06,6,-0.48,5-12天,-5%,2
2026-06-08,TSLA,TSLA,Observation,2026-05-27,433.59,391.0,12,-9.82,3-5天短打,跌破420美元 6. 彭博原油两倍做空ETF (SCO) - 评分:78.2分:,2
2026-06-08,TZA,TZA,Core_Dragon,2026-06-04,4.43,4.7,4,6.09,3-7天,跌破 $4.25 即离场] 10. 越洋钻探 (RIG) - 评分:78.5分:,3
2026-06-08,UUUU,UUUU,Observation,2026-06-02,17.62,15.03,6,-14.7,观望,N/A,2
2026-06-08,VIVK,VIVK,Trap_Warning,2026-06-05,0.85,0.7,3,-17.65,坚决空仓,N/A,1
2026-06-08,WBD,WBD,Core_Dragon,2026-06-02,27.25,26.24,6,-3.71,5-12天,-5%,2
2026-06-08,WMT,WMT,Trap_Warning,2026-05-27,118.57,118.88,12,0.26,10-15天,跌破 255.00 美元（约-4%）,1
2026-06-08,WULF,WULF,Observation,2026-05-27,25.18,24.0,12,-4.69,10-15天,跌破 255.00 美元（约-4%）,1
2026-06-08,XLE,XLE,Core_Dragon,2026-06-04,58.71,57.67,4,-1.77,10-20天,N/A,2
2026-06-08,XLF,XLF,Core_Dragon,2026-06-08,52.3,52.3,0,0.0,3-7天,N/A,1
2026-06-09,AMZN,AMAZON.COM,Core_Dragon,2026-05-27,265.29,245.22,13,-7.57,,10-15天,跌破 255.00 美元（约-4%）,2,持仓中
2026-06-09,AVGO,BROADCOM,Observation,2026-06-02,459.97,396.6,7,-13.78,,5-12天,-5%,2,持仓中
2026-06-09,CIFR,CIPHER MINING,Observation,2026-06-03,26.29,24.29,6,-7.61,,5-15天,$34.80,2,持仓中
2026-06-09,EWY,EWY,Core_Dragon,2026-06-09,185.64,185.64,0,0.0,,3-7天,$105.00,1,持仓中
2026-06-09,FXI,FXI,Observation,2026-06-03,36.36,34.68,6,-4.62,,5-15天,$34.80,4,持仓中
2026-06-09,GRAB,GRAB,Core_Dragon,2026-06-03,3.6,3.33,6,-7.5,,5-15天,$34.80,2,持仓中
2026-06-09,META,META,Observation,2026-06-04,622.98,585.39,5,-6.03,,10-25天,$0.68,3,持仓中
2026-06-09,MRVL,MRVL,Observation,2026-06-08,263.47,288.85,1,9.63,,3-7天,N/A,1,持仓中
2026-06-09,NOTV,NOTV,Core_Dragon,2026-06-09,0.11,0.11,0,0.0,,3-7天,$105.00,1,持仓中
2026-06-09,NVDA,NVDA,Core_Dragon,2026-06-03,222.82,208.64,6,-6.36,,5-15天,$34.80,2,持仓中
2026-06-09,ONDS,ONDS,Observation,2026-05-27,9.77,10.3,13,5.42,,10-15天,跌破 255.00 美元（约-4%）,2,持仓中
2026-06-09,PLUG,PLUG,Observation,2026-05-27,3.84,3.19,13,-16.93,,10-15天,跌破 255.00 美元（约-4%）,1,持仓中
2026-06-09,SCHD,SCHD,Core_Dragon,2026-06-05,32.59,32.29,4,-0.92,,10-20天,$31.50,1,持仓中
2026-06-09,SMCI,SMCI,Observation,2026-06-08,41.64,43.99,1,5.64,,3-7天,N/A,1,持仓中
2026-06-09,SPDN,SPDN,Core_Dragon,2026-06-08,8.84,8.83,1,-0.11,,3-7天,N/A,1,持仓中
2026-06-09,SQQQ,SQQQ,Observation,2026-06-08,43.19,41.26,1,-4.47,,3-7天,N/A,1,持仓中
2026-06-09,TLT,TLT,Core_Dragon,2026-06-02,85.47,84.62,7,-0.99,,5-12天,-5%,2,持仓中
2026-06-09,WBD,WBD,Core_Dragon,2026-06-02,27.25,26.47,7,-2.86,,5-12天,-5%,2,持仓中
2026-06-09,WULF,WULF,Observation,2026-05-27,25.18,25.86,13,2.7,,10-15天,跌破 255.00 美元（约-4%）,1,持仓中
2026-06-09,XLE,XLE,Core_Dragon,2026-06-04,58.71,58.33,5,-0.65,,20-40天,N/A,2,持仓中
2026-06-09,XLF,XLF,Observation,2026-06-08,52.3,51.97,1,-0.63,,3-7天,观望,2,持仓中
2026-06-09,MARA,MARA,Observation,2026-05-28,14.33,无数据,12,,,1-3天动量交易,跌破13.5美元 10. DVLT (DVLT) - 评分:72.0分:,1,已超期归档
2026-06-09,PATH,PATH,Observation,2026-05-27,11.09,无数据,13,,,5-7天,跌破 10.20 美元 7. 派乐腾 (PTON) - 评分:77.4分:,1,已超期归档
2026-06-09,SCO,SCO,Observation,2026-05-27,6.65,无数据,13,,,2-4天短打,跌破 6.30 美元 5. 特斯拉 (TSLA) - 评分:79.8分:,2,已超期归档
2026-06-24,ACN,Accenture,Core_Dragon,2026-06-22,127.98,129.14999389648438,2,0.91,,5-15天,$395,2,持仓中,92.0
2026-06-24,CTSH,Cognizant,Core_Dragon,2026-06-24,40.95,41.439998626708984,0,1.2,,5-10天,38.9,1,持仓中,N/A
2026-06-24,GGB,GGB,Core_Dragon,2026-06-04,4.75,4.090000152587891,20,-13.89,,15-30天,N/A,2,持仓中,84.2
2026-06-24,HOOD,Robinhood Markets,Core_Dragon,2026-06-17,98.12,97.19000244140625,7,-0.95,,15-30天,93.21,3,持仓中,N/A
2026-06-24,HPE,Hewlett Packard Enterprise,Core_Dragon,2026-06-17,48.88,48.75,7,-0.27,,15-30天,46.44,1,持仓中,N/A
2026-06-24,MSTR,MicroStrategy,Core_Dragon,2026-06-19,116.56,94.12999725341797,5,-19.24,,10-20天,$965,2,持仓中,N/A
2026-06-24,MU,MU,Core_Dragon,2026-06-08,864.01,1048.510009765625,16,21.35,,15-30天,969.72,7,持仓中,58.3
2026-06-24,ORCL,Oracle Corporation,Core_Dragon,2026-06-23,175.07,157.52999877929688,1,-10.02,,15-30天,$15.80,1,持仓中,N/A
2026-06-24,PFE,Pfizer,Core_Dragon,2026-06-19,25.92,24.040000915527344,5,-7.25,,10-20天,$965,3,持仓中,92.0
2026-06-24,PLTR,Palantir Technologies,Core_Dragon,2026-06-22,128.47,113.5,2,-11.65,,5-15天,$395,1,持仓中,92.0
2026-06-24,QCOM,Qualcomm,Core_Dragon,2026-06-17,214.07,197.41000366210938,7,-7.78,,15-30天,203.37,1,持仓中,N/A
2026-06-24,SATS,EchoStar,Core_Dragon,2026-06-12,128.13,109.16999816894531,12,-14.8,,15-30天,$15.80,2,持仓中,N/A
2026-06-24,SCHD,SCHD,Core_Dragon,2026-06-05,32.59,31.719999313354492,19,-2.67,,10-20天,$31.50,1,持仓中,83.7
2026-06-24,XLE,XLE,Core_Dragon,2026-06-04,58.71,53.56999969482422,20,-8.75,,20-40天,N/A,2,持仓中,83.9
2026-06-24,AMZN,AMAZON.COM,Core_Dragon,2026-05-27,265.29,241.50999450683594,28,-8.96,-8.96,10-15天,跌破 255.00 美元（约-4%）,2,已超期归档,84.2
2026-06-24,AUUD,AUDDIA,Core_Dragon,2026-06-05,1.48,1.3200000524520874,19,-10.81,-10.81,3-7天,$0.68,1,已超期归档,84.3
2026-06-24,AVGO,BROADCOM,Core_Dragon,2026-06-02,459.97,381.4662780761719,22,-17.07,-17.07,5-12天,-5%,3,已超期归档,76.7
2026-06-24,BBAI,BIGBEAR AI HOLDINGS,Core_Dragon,2026-05-27,4.18,4.139999866485596,28,-0.96,-0.96,10-15天,跌破 255.00 美元（约-4%）,1,已超期归档,83.9
2026-06-24,BYND,BEYOND MEAT,Core_Dragon,2026-06-02,0.78,0.6899999976158142,22,-11.54,-11.54,3-7天,$0.68,3,已超期归档,80.0
2026-06-24,C,Citigroup,Core_Dragon,2026-06-11,133.38,143.05999755859375,13,7.26,7.26,3-8天,$44.50,1,已超期归档,N/A
2026-06-24,CCL,Carnival Corporation,Core_Dragon,2026-06-12,28.12,30.190000534057617,12,7.36,7.36,5-10天,$26.50,2,已超期归档,N/A
2026-06-24,EWY,EWY,Core_Dragon,2026-06-09,185.64,205.91000366210938,15,10.92,10.92,3-7天,$105.00,1,已超期归档,N/A
2026-06-24,F,F,Core_Dragon,2026-06-08,14.9,14.770000457763672,16,-0.87,-0.87,3-7天,13.69,4,已超期归档,57.1
2026-06-24,GRAB,GRAB,Core_Dragon,2026-06-03,3.6,3.569999933242798,21,-0.83,-0.83,5-15天,$34.80,2,已超期归档,84.8
2026-06-24,HAL,Halliburton,Core_Dragon,2026-06-12,39.76,35.16999816894531,12,-11.54,-11.54,5-10天,$26.50,2,已超期归档,N/A
2026-06-24,INTC,INTC,Core_Dragon,2026-06-04,112.71,131.64999389648438,20,16.8,16.8,10-20天,$105.00,5,已超期归档,81.8
2026-06-24,NOTV,NOTV,Core_Dragon,2026-06-09,0.11,0.019999999552965164,15,-81.82,-81.82,3-7天,$105.00,1,已超期归档,N/A
2026-06-24,NVDA,NVDA,Core_Dragon,2026-06-03,222.82,210.69000244140625,21,-5.44,-5.44,5-15天,$34.80,5,已超期归档,82.8
2026-06-24,PCG,PCG,Core_Dragon,2026-06-04,16.85,17.1200008392334,20,1.6,1.6,10-20天,$15.80,3,已超期归档,82.2
2026-06-24,SPDN,SPDN,Core_Dragon,2026-06-08,8.84,8.590720176696777,16,-2.82,-2.82,3-7天,N/A,1,已超期归档,83.7
2026-06-24,TLT,TLT,Core_Dragon,2026-06-02,85.47,85.7699966430664,22,0.35,0.35,5-12天,-5%,2,已超期归档,84.4
2026-06-24,TSDD,TSDD,Core_Dragon,2026-06-02,7.68,7.769999980926514,22,1.17,1.17,5-12天,-5%,2,已超期归档,84.2
2026-06-24,UBER,UBER,Core_Dragon,2026-06-05,72.21,68.8499984741211,19,-4.65,-4.65,3-7天,$0.68,2,已超期归档,83.3
2026-06-24,WBD,WBD,Core_Dragon,2026-06-02,27.25,26.979999542236328,22,-0.99,-0.99,5-12天,-5%,2,已超期归档,84.6
2026-06-25,ACN,Accenture,Core_Dragon,2026-06-22,127.98,125.81999969482422,3,-1.69,,5-15天,$395,2,持仓中,92.0
2026-06-25,BSX,Boston Scientific,Core_Dragon,2026-06-25,44.46,44.20000076293945,0,-0.58,,5-10天,$980,1,持仓中,N/A
2026-06-25,CTSH,Cognizant,Core_Dragon,2026-06-24,40.95,39.150001525878906,1,-4.4,,5-10天,38.9,1,持仓中,N/A
2026-06-25,GGB,GGB,Core_Dragon,2026-06-04,4.75,4.139999866485596,21,-12.84,,15-30天,N/A,2,持仓中,84.2
2026-06-25,HOOD,Robinhood Markets,Core_Dragon,2026-06-17,98.12,93.47000122070312,8,-4.74,,15-30天,93.21,3,持仓中,N/A
2026-06-25,HPE,Hewlett Packard Enterprise,Core_Dragon,2026-06-17,48.88,46.720001220703125,8,-4.42,,15-30天,46.44,1,持仓中,N/A
2026-06-25,MSTR,MicroStrategy,Core_Dragon,2026-06-19,116.56,85.33000183105469,6,-26.79,,10-20天,$965,2,持仓中,N/A
2026-06-25,MU,MU,Core_Dragon,2026-06-08,864.01,1213.56005859375,17,40.46,,15-30天,969.72,8,持仓中,58.3
2026-06-25,ORCL,Oracle Corporation,Core_Dragon,2026-06-23,175.07,152.4600067138672,2,-12.91,,15-30天,$15.80,1,持仓中,N/A
2026-06-25,PFE,Pfizer,Core_Dragon,2026-06-19,25.92,23.670000076293945,6,-8.68,,10-20天,$965,4,持仓中,92.0
2026-06-25,PLTR,Palantir Technologies,Core_Dragon,2026-06-22,128.47,107.2699966430664,3,-16.5,,5-15天,$395,1,持仓中,92.0
2026-06-25,QCOM,Qualcomm,Core_Dragon,2026-06-17,214.07,204.89999389648438,8,-4.28,,15-30天,203.37,1,持仓中,N/A
2026-06-25,SATS,EchoStar,Core_Dragon,2026-06-12,128.13,100.27999877929688,13,-21.74,,15-30天,$15.80,2,持仓中,N/A
2026-06-25,XLE,XLE,Core_Dragon,2026-06-04,58.71,54.09000015258789,21,-7.87,,20-40天,N/A,2,持仓中,83.9
2026-06-25,SCHD,SCHD,Core_Dragon,2026-06-05,32.59,31.959999084472656,20,-1.93,-1.93,10-20天,$31.50,1,已超期归档,83.7
